NeXO Term	SGD Gene ID
7893	S000005324
5521	S000005324
5632	S000005325
7511	S000005326
7050	S000005326
9564	S000005326
5782	S000005326
7397	S000005326
5359	S000005328
5409	S000005328
8573	S000005328
7893	S000005328
7688	S000005329
6505	S000005329
9713	S000005330
8651	S000005330
7296	S000005330
7388	S000005330
7371	S000005331
6033	S000005331
5631	S000005331
7665	S000005332
9344	S000005332
8727	S000005332
8473	S000005332
9338	S000005332
9475	S000005332
9304	S000005332
7488	S000005332
7469	S000005332
7214	S000005333
9105	S000005333
6675	S000005333
8159	S000005333
5418	S000005333
9749	S000005334
7668	S000005334
8688	S000005334
9012	S000005334
9013	S000005334
8065	S000005334
9535	S000005334
9587	S000005334
9011	S000005334
8960	S000005334
9227	S000005335
8387	S000005335
8719	S000005335
9292	S000005335
8998	S000005335
9039	S000005335
9105	S000005335
8676	S000005335
7342	S000005335
7241	S000005335
9450	S000005335
8481	S000005335
9533	S000005336
9291	S000005336
6892	S000005336
9295	S000005336
9013	S000005336
9105	S000005336
8668	S000005336
7483	S000005336
8563	S000005336
8131	S000005336
9524	S000005337
9564	S000005337
8064	S000005337
9550	S000005337
6663	S000005337
7996	S000005337
7472	S000005337
8280	S000005338
5436	S000005338
5225	S000005339
5226	S000005340
5225	S000005341
8252	S000005341
5867	S000005342
7178	S000005342
7344	S000005342
6779	S000005343
7330	S000005343
6041	S000005343
6848	S000005343
5135	S000005346
5267	S000005346
6333	S000005346
6033	S000005346
5631	S000005346
5268	S000005347
6884	S000005348
8835	S000005350
8442	S000005350
6260	S000005350
8414	S000005350
6313	S000005350
5325	S000005350
7503	S000005350
6244	S000005351
6243	S000005352
7465	S000005352
8606	S000005354
5679	S000005354
8473	S000005354
7230	S000005354
5159	S000005354
6154	S000005355
7538	S000005355
7077	S000005355
8601	S000005355
5591	S000005355
5759	S000005356
5159	S000005357
6689	S000005359
6169	S000005359
5905	S000005359
6497	S000005359
9048	S000005361
9508	S000005361
8851	S000005361
9540	S000005361
9338	S000005361
8696	S000005361
7665	S000005363
9344	S000005363
9184	S000005363
9137	S000005363
8727	S000005363
8473	S000005363
9373	S000005363
9427	S000005363
9079	S000005363
9470	S000005363
9475	S000005363
9304	S000005363
8520	S000005364
8998	S000005364
9776	S000005364
5628	S000005364
7484	S000005364
8507	S000005364
5105	S000005364
8921	S000005364
8511	S000005364
9047	S000005364
9073	S000005364
5571	S000005364
9204	S000005364
6310	S000005364
9657	S000005364
8219	S000005364
5886	S000005364
7864	S000005365
9559	S000005365
8704	S000005365
8494	S000005365
8243	S000005365
9676	S000005365
8370	S000005365
9651	S000005365
8557	S000005365
7696	S000005366
9538	S000005366
9483	S000005366
9500	S000005366
8033	S000005366
9776	S000005366
9920	S000005366
7708	S000005366
9546	S000005366
8079	S000005366
8427	S000005366
8507	S000005366
6617	S000005366
8968	S000005366
8589	S000005366
9318	S000005366
7352	S000005366
7665	S000005367
9344	S000005367
7701	S000005367
9304	S000005367
6143	S000005368
6146	S000005368
5267	S000005368
5827	S000005368
7896	S000005368
6796	S000005369
5356	S000005369
7291	S000005369
6583	S000005369
7169	S000005369
9524	S000005370
7847	S000005370
8854	S000005370
8261	S000005370
9550	S000005370
7679	S000005370
9115	S000005370
7927	S000005371
5808	S000005371
9508	S000005372
9776	S000005372
8071	S000005372
8284	S000005372
8785	S000005372
9264	S000005372
6330	S000005372
9113	S000005372
9830	S000005372
9312	S000005372
7030	S000005373
8712	S000005373
9347	S000005373
8148	S000005373
6693	S000005373
8618	S000005373
7972	S000005373
8427	S000005373
8910	S000005373
9204	S000005373
7221	S000005373
8962	S000005373
8794	S000005373
8392	S000005373
5833	S000005376
8431	S000005376
6965	S000005377
6733	S000005377
9592	S000005378
8459	S000005378
8765	S000005378
8493	S000005378
7918	S000005378
9338	S000005378
8780	S000005378
9046	S000005378
8226	S000005378
8227	S000005378
9496	S000005378
9470	S000005378
9650	S000005378
9651	S000005378
5677	S000005380
8112	S000005380
6978	S000005381
7527	S000005381
9430	S000005381
6228	S000005381
6492	S000005381
7567	S000005381
9158	S000005381
8782	S000005381
10000	S000005381
8576	S000005381
9657	S000005381
6839	S000005381
5108	S000005383
5808	S000005384
7028	S000005384
8514	S000005384
6796	S000005385
6797	S000005385
7987	S000005385
8521	S000005385
6583	S000005385
6889	S000005387
8331	S000005387
6160	S000005391
5831	S000005391
8962	S000005391
5224	S000005393
5261	S000005394
5838	S000005394
9920	S000005394
7634	S000005394
5599	S000005394
5411	S000005394
8120	S000005394
8196	S000005394
6949	S000005394
5369	S000005395
9073	S000005395
5187	S000005396
8448	S000005398
9291	S000005398
9133	S000005398
7554	S000005398
8477	S000005398
8061	S000005398
9211	S000005398
9212	S000005398
8598	S000005398
9657	S000005398
8303	S000005399
9323	S000005399
9519	S000005399
9816	S000005399
9486	S000005399
9503	S000005399
8729	S000005399
9051	S000005399
8912	S000005399
5442	S000005399
9238	S000005399
9113	S000005399
8977	S000005399
9323	S000005400
9519	S000005400
9816	S000005400
9538	S000005400
9241	S000005400
9503	S000005400
9500	S000005400
9389	S000005400
9239	S000005400
8912	S000005400
9238	S000005400
8977	S000005400
9615	S000005400
9323	S000005401
8947	S000005401
9816	S000005401
9538	S000005401
9533	S000005401
9335	S000005401
9483	S000005401
9486	S000005401
9503	S000005401
9500	S000005401
9291	S000005401
8852	S000005401
9295	S000005401
9013	S000005401
8672	S000005401
9152	S000005401
7913	S000005401
7110	S000005401
9587	S000005401
9072	S000005401
8908	S000005401
9278	S000005401
6322	S000005401
9081	S000005401
8041	S000005403
6469	S000005403
7324	S000005404
7998	S000005404
7038	S000005404
6279	S000005404
6588	S000005404
7446	S000005405
5864	S000005405
5863	S000005405
6972	S000005409
7905	S000005409
7237	S000005410
6259	S000005410
9559	S000005411
7391	S000005411
8870	S000005411
9003	S000005411
8661	S000005411
7302	S000005411
8130	S000005411
9676	S000005411
9113	S000005411
7642	S000005411
8550	S000005411
8551	S000005411
5222	S000005412
7642	S000005412
9776	S000005415
7362	S000005415
8284	S000005415
8650	S000005415
8592	S000005415
9830	S000005415
5078	S000005417
5123	S000005418
7214	S000005419
6185	S000005419
6184	S000005419
7061	S000005420
7816	S000005420
5192	S000005421
7844	S000005422
7339	S000005422
8037	S000005422
10019	S000005422
6182	S000005423
7766	S000005423
6941	S000005423
8152	S000005424
6657	S000005424
9210	S000005424
7121	S000005425
5146	S000005427
7732	S000005428
6653	S000005429
9282	S000005429
8248	S000005429
7897	S000005429
8368	S000005429
8201	S000005430
7185	S000005430
7361	S000005430
7586	S000005430
9152	S000005430
8883	S000005430
9668	S000005430
8592	S000005430
8591	S000005430
8236	S000005430
7757	S000005431
8512	S000005431
8580	S000005431
8091	S000005432
6351	S000005432
6489	S000005432
5874	S000005432
8898	S000005433
8424	S000005433
9113	S000005433
7370	S000005433
5528	S000005434
5529	S000005434
8145	S000005436
9356	S000005436
7193	S000005436
7192	S000005436
8947	S000005437
9816	S000005437
8110	S000005437
9538	S000005437
9533	S000005437
9335	S000005437
8441	S000005437
9291	S000005437
8852	S000005437
9295	S000005437
9013	S000005437
9389	S000005437
8668	S000005437
8672	S000005437
9106	S000005437
9587	S000005437
8908	S000005437
9081	S000005437
6026	S000005438
7716	S000005438
6354	S000005439
6355	S000005439
6354	S000005440
6355	S000005440
5625	S000005441
8037	S000005441
9920	S000005441
8488	S000005441
7283	S000005441
7282	S000005441
5501	S000005442
8182	S000005442
8639	S000005442
9012	S000005442
8068	S000005442
8252	S000005442
7174	S000005443
6333	S000005443
7371	S000005443
6033	S000005443
5135	S000005445
6033	S000005445
8043	S000005446
7178	S000005446
9920	S000005446
8069	S000005446
7749	S000005446
5910	S000005446
7916	S000005446
9400	S000005446
9050	S000005446
7392	S000005446
8628	S000005446
9165	S000005446
9113	S000005446
8234	S000005446
6894	S000005446
9920	S000005447
8069	S000005447
8628	S000005447
6894	S000005447
7050	S000005448
5782	S000005448
6333	S000005449
6033	S000005449
8498	S000005450
6147	S000005450
9180	S000005450
8041	S000005450
8199	S000005450
7586	S000005450
8292	S000005450
9494	S000005450
9210	S000005450
6616	S000005450
9096	S000005450
6120	S000005450
6690	S000005451
5347	S000005451
7285	S000005451
7852	S000005452
6126	S000005452
7587	S000005452
7444	S000005454
8411	S000005454
8410	S000005454
6860	S000005454
9494	S000005454
7896	S000005455
5521	S000005455
5161	S000005456
5538	S000005457
9180	S000005457
9483	S000005458
6108	S000005458
5152	S000005459
6033	S000005459
7669	S000005460
6386	S000005460
8421	S000005460
7388	S000005460
6480	S000005463
6969	S000005464
6690	S000005464
8071	S000005464
6280	S000005464
7958	S000005464
7178	S000005465
6932	S000005465
9077	S000005465
6556	S000005465
5104	S000005467
7418	S000005467
7510	S000005468
6685	S000005468
8281	S000005468
8851	S000005468
5268	S000005468
6889	S000005468
8924	S000005468
7732	S000005468
8114	S000005468
8774	S000005468
9657	S000005468
5556	S000005468
8773	S000005468
5624	S000005469
6730	S000005469
5624	S000005470
5776	S000005470
8766	S000005471
8043	S000005471
8296	S000005471
5693	S000005471
9071	S000005471
8159	S000005471
9651	S000005471
9351	S000005472
9707	S000005472
7918	S000005472
8359	S000005472
9496	S000005472
6895	S000005472
8023	S000005473
6900	S000005473
9351	S000005473
9076	S000005473
7388	S000005474
5333	S000005474
8994	S000005475
8519	S000005475
8214	S000005475
9152	S000005475
7952	S000005475
7729	S000005475
6808	S000005476
8011	S000005476
7688	S000005476
8442	S000005476
7766	S000005476
7016	S000005476
9158	S000005476
8359	S000005476
6563	S000005476
6368	S000005476
9133	S000005477
7006	S000005477
8414	S000005478
5325	S000005478
7503	S000005478
7178	S000005479
5239	S000005479
9250	S000005480
9519	S000005480
9816	S000005480
9249	S000005480
9538	S000005480
9533	S000005480
8748	S000005480
9483	S000005480
9503	S000005480
9500	S000005480
9505	S000005480
9292	S000005480
9022	S000005480
9239	S000005480
9051	S000005480
8221	S000005480
9238	S000005480
9587	S000005480
8977	S000005480
9615	S000005480
7519	S000005481
9250	S000005481
9519	S000005481
9816	S000005481
9249	S000005481
9241	S000005481
8748	S000005481
9483	S000005481
9486	S000005481
9503	S000005481
9500	S000005481
9505	S000005481
9186	S000005481
8983	S000005481
9561	S000005481
8729	S000005481
8416	S000005481
9239	S000005481
9225	S000005481
8620	S000005481
8977	S000005481
9920	S000005482
7928	S000005482
6336	S000005482
8803	S000005483
9749	S000005483
8387	S000005483
8893	S000005483
9126	S000005483
7624	S000005483
9089	S000005483
8957	S000005483
6808	S000005484
8011	S000005484
8499	S000005484
7688	S000005484
7766	S000005484
7016	S000005484
8359	S000005484
6368	S000005484
9650	S000005484
9302	S000005484
5968	S000005486
5967	S000005486
9651	S000005486
9250	S000005487
9519	S000005487
9816	S000005487
9538	S000005487
9533	S000005487
9483	S000005487
9503	S000005487
9500	S000005487
9505	S000005487
9291	S000005487
8852	S000005487
9022	S000005487
9295	S000005487
9013	S000005487
9389	S000005487
8563	S000005487
8246	S000005487
6668	S000005487
8221	S000005487
9238	S000005487
8960	S000005487
9081	S000005487
8037	S000005488
5286	S000005488
8205	S000005489
8063	S000005489
6897	S000005489
6536	S000005490
8719	S000005490
8992	S000005490
5917	S000005490
7987	S000005493
8152	S000005493
8521	S000005493
6887	S000005493
7400	S000005493
9559	S000005495
7391	S000005495
7302	S000005495
9113	S000005495
8550	S000005495
8551	S000005495
6972	S000005496
7065	S000005496
6403	S000005496
6047	S000005496
8626	S000005498
5525	S000005498
8627	S000005498
9483	S000005499
9039	S000005499
8214	S000005499
5919	S000005499
9025	S000005499
8756	S000005499
7355	S000005499
5783	S000005499
9587	S000005499
9011	S000005499
8960	S000005499
6185	S000005500
6750	S000005500
8573	S000005500
6668	S000005501
7138	S000005501
9780	S000005501
7527	S000005502
6228	S000005502
6492	S000005502
8576	S000005502
6839	S000005502
9550	S000005504
9072	S000005504
8908	S000005504
6948	S000005504
9776	S000005505
8042	S000005505
8870	S000005505
7667	S000005506
9428	S000005506
5593	S000005506
7324	S000005507
7323	S000005507
7998	S000005507
7607	S000005507
7121	S000005507
8805	S000005508
7566	S000005508
8661	S000005508
9676	S000005508
9113	S000005508
9204	S000005508
9382	S000005508
9105	S000005509
9540	S000005509
8893	S000005509
5353	S000005509
7756	S000005509
5951	S000005509
9450	S000005509
6154	S000005511
6155	S000005511
7330	S000005512
7037	S000005512
7468	S000005512
7301	S000005515
7911	S000005515
5790	S000005515
5196	S000005517
6155	S000005518
6556	S000005518
6689	S000005521
6169	S000005521
5905	S000005521
6497	S000005521
5870	S000005523
5450	S000005525
7527	S000005527
6228	S000005527
9292	S000005527
6492	S000005527
7967	S000005527
9126	S000005527
9072	S000005527
8576	S000005527
9657	S000005527
9086	S000005527
8956	S000005527
6839	S000005527
9347	S000005528
9365	S000005528
9306	S000005528
7972	S000005528
9037	S000005528
9204	S000005528
6627	S000005528
9470	S000005528
7221	S000005528
8962	S000005528
6639	S000005528
8174	S000005531
5223	S000005531
7306	S000005531
7354	S000005531
5309	S000005532
6035	S000005532
8303	S000005533
8766	S000005533
8296	S000005533
6339	S000005533
9071	S000005533
8158	S000005533
8159	S000005533
9168	S000005533
9651	S000005533
7262	S000005534
9077	S000005534
6327	S000005534
9470	S000005534
5643	S000005534
7567	S000005535
6584	S000005535
8576	S000005535
6173	S000005536
8545	S000005537
7274	S000005537
7503	S000005537
6583	S000005538
6677	S000005539
8687	S000005540
9356	S000005540
9607	S000005540
8650	S000005540
8158	S000005540
8189	S000005540
6146	S000005541
5267	S000005541
6033	S000005541
5795	S000005542
7386	S000005542
5228	S000005543
9749	S000005544
5531	S000005544
8767	S000005546
7791	S000005546
6640	S000005546
9207	S000005546
6146	S000005548
5267	S000005548
8805	S000005549
8187	S000005549
7051	S000005549
8785	S000005549
9113	S000005549
9668	S000005549
6588	S000005549
9312	S000005549
8791	S000005549
8398	S000005549
7869	S000005550
8606	S000005550
9428	S000005550
8411	S000005550
8410	S000005550
6653	S000005550
9494	S000005550
7869	S000005551
8042	S000005551
9428	S000005551
8410	S000005551
9494	S000005551
8968	S000005551
8481	S000005551
8697	S000005552
8301	S000005552
6814	S000005552
9607	S000005552
7362	S000005552
7838	S000005552
8411	S000005552
9152	S000005552
8883	S000005552
8650	S000005552
9668	S000005552
8536	S000005552
8791	S000005552
8303	S000005553
8881	S000005553
9920	S000005553
8257	S000005553
9571	S000005553
9318	S000005553
8762	S000005554
5314	S000005554
7782	S000005556
7271	S000005556
6441	S000005556
6733	S000005557
7037	S000005557
6023	S000005558
9920	S000005558
8498	S000005559
8041	S000005559
8199	S000005559
7425	S000005559
8817	S000005559
7201	S000005560
5496	S000005560
9356	S000005561
9365	S000005561
9707	S000005561
9427	S000005561
9055	S000005561
7121	S000005561
9471	S000005561
9275	S000005561
8103	S000005561
8770	S000005561
8499	S000005562
8841	S000005562
9568	S000005562
7364	S000005562
9920	S000005562
8891	S000005562
7943	S000005562
9015	S000005562
9338	S000005562
8651	S000005562
8226	S000005562
8813	S000005562
8101	S000005562
6146	S000005563
5827	S000005563
8648	S000005563
7614	S000005563
7267	S000005564
7598	S000005564
7688	S000005564
9500	S000005564
7833	S000005564
9199	S000005564
9776	S000005564
8737	S000005564
9177	S000005564
8494	S000005564
6380	S000005564
9676	S000005564
9830	S000005564
9301	S000005564
9302	S000005564
7053	S000005565
8688	S000005565
9776	S000005565
8042	S000005565
9564	S000005565
5585	S000005565
9050	S000005565
8782	S000005565
6902	S000005565
9676	S000005565
8323	S000005565
7690	S000005566
5942	S000005566
5989	S000005567
9235	S000005567
7876	S000005567
7239	S000005568
6494	S000005568
6557	S000005568
5989	S000005569
7306	S000005569
8256	S000005569
7655	S000005569
8368	S000005569
7876	S000005569
6363	S000005570
7802	S000005571
7152	S000005571
8331	S000005571
8510	S000005571
6362	S000005571
8803	S000005572
9749	S000005572
8898	S000005572
7482	S000005572
8811	S000005572
7215	S000005573
8601	S000005573
9126	S000005574
7920	S000005574
7515	S000005575
9486	S000005575
7922	S000005575
7567	S000005575
7568	S000005575
8576	S000005575
5317	S000005576
5681	S000005577
9650	S000005577
6639	S000005579
8551	S000005579
7053	S000005580
7876	S000005580
5607	S000005581
8867	S000005581
8304	S000005582
8503	S000005582
9524	S000005582
9483	S000005582
9133	S000005582
7547	S000005582
9212	S000005582
8908	S000005582
8587	S000005582
7987	S000005583
8521	S000005583
8099	S000005583
8488	S000005583
7720	S000005583
9165	S000005583
9356	S000005584
9707	S000005584
9713	S000005584
8260	S000005584
9668	S000005584
8530	S000005584
7056	S000005585
6994	S000005585
6661	S000005585
8115	S000005585
7667	S000005586
7358	S000005586
6787	S000005587
6778	S000005587
7053	S000005587
9776	S000005587
8042	S000005587
9564	S000005587
8870	S000005587
9713	S000005587
8334	S000005587
7152	S000005587
5585	S000005587
8782	S000005587
9073	S000005587
9676	S000005587
8323	S000005587
9318	S000005587
6362	S000005588
9250	S000005589
9323	S000005589
8947	S000005589
9519	S000005589
9816	S000005589
8110	S000005589
9538	S000005589
9241	S000005589
9533	S000005589
9335	S000005589
8441	S000005589
9503	S000005589
9500	S000005589
9505	S000005589
9291	S000005589
8852	S000005589
9022	S000005589
9295	S000005589
9013	S000005589
9389	S000005589
8729	S000005589
8470	S000005589
8668	S000005589
8672	S000005589
9550	S000005589
8563	S000005589
8246	S000005589
5681	S000005589
8221	S000005589
9587	S000005589
8581	S000005589
9615	S000005589
9081	S000005589
6535	S000005590
7772	S000005590
8079	S000005590
7351	S000005590
7733	S000005590
9830	S000005590
7197	S000005591
7968	S000005591
7801	S000005591
8077	S000005591
8565	S000005591
6869	S000005591
8104	S000005591
7893	S000005591
9713	S000005592
8650	S000005592
7437	S000005592
7941	S000005592
9265	S000005592
7863	S000005593
9347	S000005593
9365	S000005593
8475	S000005593
9306	S000005593
7454	S000005593
9037	S000005593
8910	S000005593
8358	S000005593
9204	S000005593
7622	S000005593
6627	S000005593
9470	S000005593
7221	S000005593
8962	S000005593
9592	S000005594
8766	S000005594
8841	S000005594
7688	S000005594
8063	S000005594
9030	S000005594
5681	S000005594
9650	S000005594
9651	S000005594
8101	S000005594
9015	S000005595
8227	S000005595
9650	S000005595
8101	S000005595
9318	S000005595
8941	S000005596
8280	S000005596
8626	S000005596
9592	S000005596
8766	S000005596
8841	S000005596
8032	S000005596
8493	S000005596
9030	S000005596
6654	S000005596
7918	S000005596
8780	S000005596
9046	S000005596
9496	S000005596
9071	S000005596
9650	S000005596
9651	S000005596
7353	S000005600
7354	S000005600
8438	S000005600
8215	S000005600
9592	S000005601
6462	S000005601
8205	S000005602
7527	S000005602
6228	S000005602
8470	S000005602
9105	S000005602
8576	S000005602
7870	S000005602
6839	S000005602
8635	S000005603
9239	S000005603
5881	S000005603
9524	S000005604
7847	S000005604
8854	S000005604
8459	S000005604
9564	S000005604
7967	S000005604
7363	S000005604
8064	S000005604
8261	S000005604
9550	S000005604
7356	S000005604
9496	S000005604
9115	S000005604
9615	S000005604
6016	S000005605
7987	S000005606
8859	S000005606
8732	S000005606
9428	S000005606
7163	S000005606
8196	S000005606
8481	S000005606
8806	S000005608
9559	S000005608
9428	S000005608
7353	S000005608
9494	S000005608
8806	S000005609
9508	S000005609
9713	S000005609
8661	S000005609
9540	S000005609
7353	S000005609
8924	S000005609
9338	S000005609
9657	S000005609
9265	S000005609
8825	S000005609
8773	S000005609
5162	S000005610
7863	S000005611
8762	S000005611
9347	S000005611
9365	S000005611
8618	S000005611
8475	S000005611
9306	S000005611
9037	S000005611
8569	S000005611
8358	S000005611
9204	S000005611
7622	S000005611
8962	S000005611
8811	S000005611
7877	S000005611
10000	S000005612
5665	S000005612
5664	S000005612
8499	S000005615
8737	S000005615
7390	S000005615
8891	S000005615
9015	S000005615
7918	S000005615
7389	S000005615
6314	S000005615
9650	S000005615
5808	S000005616
5807	S000005616
7072	S000005617
7970	S000005617
9079	S000005618
5870	S000005618
6440	S000005618
8867	S000005619
6097	S000005619
5607	S000005620
8715	S000005620
8442	S000005620
6340	S000005620
8867	S000005620
7774	S000005620
9289	S000005620
7911	S000005620
7910	S000005620
9112	S000005620
9207	S000005620
9064	S000005620
7131	S000005620
9780	S000005620
8822	S000005620
8778	S000005620
8779	S000005620
6543	S000005620
7051	S000005621
5918	S000005621
7519	S000005622
9250	S000005622
9519	S000005622
9816	S000005622
9249	S000005622
9538	S000005622
9241	S000005622
9533	S000005622
9524	S000005622
8748	S000005622
9503	S000005622
9500	S000005622
9505	S000005622
9186	S000005622
8854	S000005622
9561	S000005622
9564	S000005622
9550	S000005622
9535	S000005622
9120	S000005622
9239	S000005622
9051	S000005622
8782	S000005622
9225	S000005622
8221	S000005622
9238	S000005622
9587	S000005622
9115	S000005622
9060	S000005622
9615	S000005622
6654	S000005623
9496	S000005623
9052	S000005624
9430	S000005624
8535	S000005624
9292	S000005624
8519	S000005624
7786	S000005624
8898	S000005624
7482	S000005624
8330	S000005624
8376	S000005624
9092	S000005624
9657	S000005624
6634	S000005624
9089	S000005624
7200	S000005625
8275	S000005625
6471	S000005625
6513	S000005627
8135	S000005627
8488	S000005627
7705	S000005627
8190	S000005627
7282	S000005627
6548	S000005627
7863	S000005629
9347	S000005629
8726	S000005629
8475	S000005629
9306	S000005629
8493	S000005629
9037	S000005629
8275	S000005629
8569	S000005629
8358	S000005629
7622	S000005629
8770	S000005629
5192	S000005630
8867	S000005630
6492	S000005630
8514	S000005630
9780	S000005630
8399	S000005630
5734	S000005631
5313	S000005631
8841	S000005632
9568	S000005632
8063	S000005632
7943	S000005632
9015	S000005632
9338	S000005632
8260	S000005632
8226	S000005632
8570	S000005632
6082	S000005633
8190	S000005633
6126	S000005634
6019	S000005634
8281	S000005635
8060	S000005635
8896	S000005635
7955	S000005635
9496	S000005635
8628	S000005635
9168	S000005635
9651	S000005635
7463	S000005635
5481	S000005636
6233	S000005637
5676	S000005638
7857	S000005639
8867	S000005639
7774	S000005639
6882	S000005639
9112	S000005639
9780	S000005639
8779	S000005639
5216	S000005640
7719	S000005640
8941	S000005641
8766	S000005641
6984	S000005641
8765	S000005641
6360	S000005641
9496	S000005641
8571	S000005641
9651	S000005641
8054	S000005642
9002	S000005642
8673	S000005642
8243	S000005642
8426	S000005642
8785	S000005642
7975	S000005642
9830	S000005642
9651	S000005642
8234	S000005642
8557	S000005642
9193	S000005643
9133	S000005643
8477	S000005643
7808	S000005643
9211	S000005643
8424	S000005643
9212	S000005643
9207	S000005643
8598	S000005643
9657	S000005643
6820	S000005643
5524	S000005643
8016	S000005645
6239	S000005645
8519	S000005645
6651	S000005645
9535	S000005645
6664	S000005645
7061	S000005646
6981	S000005646
8867	S000005648
8289	S000005648
9707	S000005648
7700	S000005648
8119	S000005648
6132	S000005648
9776	S000005649
8042	S000005649
8870	S000005649
8494	S000005649
7802	S000005649
6274	S000005649
9282	S000005649
8909	S000005649
8957	S000005649
9749	S000005650
10000	S000005650
7374	S000005650
6607	S000005651
8078	S000005651
7171	S000005651
6715	S000005651
9344	S000005653
9184	S000005653
9351	S000005653
7816	S000005653
8308	S000005653
8421	S000005653
9077	S000005653
6253	S000005654
5562	S000005654
6602	S000005654
7384	S000005654
5607	S000005655
8867	S000005655
7285	S000005655
5851	S000005656
5825	S000005657
5569	S000005657
7201	S000005658
8891	S000005658
9030	S000005658
9015	S000005658
9650	S000005658
8101	S000005658
7519	S000005659
6346	S000005659
5945	S000005659
9615	S000005659
8764	S000005660
9077	S000005660
5636	S000005660
6191	S000005661
7282	S000005661
8949	S000005662
9508	S000005662
7316	S000005662
5752	S000005662
8630	S000005662
8628	S000005662
9207	S000005662
6894	S000005662
5390	S000005663
9749	S000005664
7374	S000005664
9559	S000005665
6639	S000005665
8337	S000005665
8551	S000005665
8635	S000005666
8135	S000005666
8998	S000005666
7391	S000005666
6639	S000005666
8337	S000005666
9318	S000005666
8550	S000005666
8551	S000005666
6797	S000005667
7067	S000005667
9508	S000005667
7571	S000005667
9676	S000005667
8949	S000005668
7997	S000005668
6588	S000005668
7869	S000005670
8732	S000005670
8199	S000005670
9920	S000005670
9428	S000005670
8411	S000005670
8410	S000005670
6860	S000005670
9494	S000005670
8968	S000005670
8580	S000005670
9089	S000005670
8481	S000005670
9524	S000005671
7547	S000005671
9564	S000005671
9060	S000005671
5914	S000005673
7365	S000005674
6879	S000005675
9037	S000005675
7218	S000005676
7020	S000005676
8070	S000005676
7864	S000005677
9325	S000005677
8711	S000005677
9180	S000005677
9559	S000005677
8704	S000005677
9012	S000005677
8494	S000005677
9920	S000005677
8893	S000005677
8243	S000005677
9041	S000005677
9676	S000005677
8370	S000005677
9651	S000005677
8956	S000005677
8557	S000005677
6790	S000005679
6878	S000005679
6506	S000005679
5648	S000005679
6270	S000005679
8330	S000005679
8130	S000005679
9587	S000005679
5083	S000005679
9347	S000005680
9204	S000005680
6627	S000005680
7221	S000005680
8962	S000005680
5506	S000005681
7958	S000005681
8811	S000005681
7188	S000005682
6531	S000005682
9920	S000005682
8876	S000005682
8825	S000005682
9193	S000005683
8448	S000005683
7554	S000005683
8477	S000005683
8061	S000005683
9212	S000005683
6320	S000005683
8994	S000005684
6988	S000005684
6987	S000005684
6644	S000005684
9030	S000005684
6929	S000005684
5557	S000005684
7893	S000005684
7460	S000005684
9597	S000005685
7789	S000005685
9105	S000005685
8096	S000005685
9385	S000005685
8393	S000005685
8011	S000005686
9430	S000005686
7786	S000005686
9126	S000005686
9086	S000005686
7065	S000005688
5758	S000005688
8431	S000005689
5132	S000005689
8766	S000005690
7696	S000005690
8296	S000005690
9071	S000005690
8159	S000005690
9168	S000005690
9651	S000005690
6137	S000005691
6809	S000005693
9538	S000005693
8715	S000005693
9483	S000005693
9500	S000005693
7557	S000005693
9127	S000005693
8912	S000005693
8911	S000005693
9302	S000005693
9450	S000005693
8777	S000005693
5169	S000005694
5496	S000005697
5730	S000005697
5122	S000005698
5591	S000005699
9559	S000005700
7391	S000005700
7302	S000005700
8550	S000005700
8551	S000005700
6284	S000005701
8091	S000005702
5684	S000005702
7741	S000005702
7999	S000005703
6691	S000005703
9713	S000005703
5610	S000005704
6345	S000005704
7007	S000005704
7491	S000005704
7590	S000005705
6954	S000005705
8956	S000005705
5181	S000005706
7602	S000005707
6162	S000005707
9351	S000005707
7239	S000005707
9137	S000005707
8289	S000005707
9038	S000005707
9373	S000005707
6700	S000005707
9055	S000005707
7601	S000005707
7733	S000005707
8119	S000005707
9470	S000005707
9475	S000005707
9538	S000005708
9486	S000005708
9500	S000005708
9505	S000005708
9186	S000005708
8687	S000005708
9561	S000005708
9127	S000005708
9239	S000005708
9225	S000005708
9235	S000005708
7466	S000005708
9323	S000005709
9486	S000005709
8687	S000005709
9239	S000005709
9235	S000005709
7466	S000005709
6977	S000005710
5674	S000005710
7810	S000005710
8114	S000005710
7594	S000005711
9430	S000005711
9292	S000005711
8519	S000005711
7604	S000005711
9657	S000005711
6634	S000005711
5918	S000005712
5783	S000005712
5061	S000005713
9351	S000005714
8289	S000005714
9366	S000005714
8512	S000005714
7898	S000005714
6797	S000005715
9508	S000005715
7571	S000005715
9676	S000005715
5755	S000005715
5284	S000005716
6240	S000005717
9920	S000005717
9094	S000005717
7649	S000005717
5498	S000005718
8519	S000005720
9920	S000005720
9050	S000005720
9676	S000005720
5876	S000005720
8697	S000005721
8301	S000005721
8525	S000005721
9038	S000005721
9713	S000005721
9607	S000005721
9211	S000005721
8411	S000005721
8883	S000005721
7307	S000005721
8650	S000005721
8536	S000005721
7542	S000005722
6841	S000005722
6443	S000005722
9318	S000005722
5533	S000005723
6700	S000005723
7165	S000005724
6664	S000005724
5292	S000005727
9587	S000005727
9816	S000005730
9533	S000005730
9505	S000005730
5292	S000005730
8688	S000005730
8994	S000005730
9012	S000005730
9389	S000005730
9659	S000005730
9105	S000005730
9126	S000005730
8756	S000005730
