8057 (pp) 7165,parent_of
7940 (pp) 7323,parent_of
6049 (pp) 5645,parent_of
9705 (pp) 9263,parent_of
7465 (pp) S000001171,gene_association
9978 (pp) 9874,parent_of
8420 (pp) 7493,parent_of
7970 (pp) S000001106,gene_association
9816 (pp) S000004065,gene_association
9626 (pp) 9003,parent_of
8383 (pp) 7356,parent_of
7544 (pp) 6795,parent_of
8048 (pp) S000004253,gene_association
6857 (pp) S000004207,gene_association
8722 (pp) 7629,parent_of
7365 (pp) S000004881,gene_association
6496 (pp) 5826,parent_of
7391 (pp) S000000457,gene_association
5225 (pp) S000005339,gene_association
9562 (pp) 9049,parent_of
7362 (pp) S000003411,gene_association
8859 (pp) S000005606,gene_association
6305 (pp) S000000555,gene_association
9590 (pp) 8890,parent_of
5416 (pp) S000005270,gene_association
9136 (pp) S000000529,gene_association
7330 (pp) S000004662,gene_association
9001 (pp) S000005207,gene_association
9210 (pp) S000003026,gene_association
6449 (pp) S000004070,gene_association
8084 (pp) 7126,parent_of
8281 (pp) S000001618,gene_association
8712 (pp) S000000286,gene_association
8896 (pp) S000005050,gene_association
6808 (pp) S000003290,gene_association
8382 (pp) 7482,parent_of
6730 (pp) 6385,parent_of
6363 (pp) S000005570,gene_association
8814 (pp) S000004289,gene_association
6226 (pp) S000001144,gene_association
5786 (pp) 5757,parent_of
6946 (pp) 6730,parent_of
6555 (pp) S000001599,gene_association
7226 (pp) S000000551,gene_association
5839 (pp) S000002507,gene_association
10009 (pp) 9986,parent_of
7038 (pp) S000003365,gene_association
9839 (pp) 9811,parent_of
8534 (pp) S000004762,gene_association
8356 (pp) 7716,parent_of
5410 (pp) 5070,parent_of
6354 (pp) S000004968,gene_association
8802 (pp) S000006347,gene_association
8427 (pp) S000002819,gene_association
8960 (pp) S000004140,gene_association
9301 (pp) S000005306,gene_association
8366 (pp) 7909,parent_of
9726 (pp) 9256,parent_of
5741 (pp) 5420,parent_of
7093 (pp) 6281,parent_of
8260 (pp) S000005584,gene_association
6796 (pp) S000005385,gene_association
9278 (pp) S000000781,gene_association
8121 (pp) S000005231,gene_association
8134 (pp) S000000429,gene_association
9489 (pp) 8635,parent_of
5470 (pp) S000005899,gene_association
5680 (pp) S000003250,gene_association
7291 (pp) S000003936,gene_association
6010 (pp) S000006439,gene_association
9113 (pp) S000002856,gene_association
8021 (pp) S000001780,gene_association
8920 (pp) 8520,parent_of
7636 (pp) S000002718,gene_association
6910 (pp) 6887,parent_of
8954 (pp) S000004354,gene_association
7666 (pp) S000004921,gene_association
8983 (pp) S000001410,gene_association
9566 (pp) 8629,parent_of
8346 (pp) S000001870,gene_association
8347 (pp) S000005034,gene_association
7960 (pp) S000004540,gene_association
9816 (pp) S000003044,gene_association
9733 (pp) S000003959,gene_association
6434 (pp) 6007,parent_of
6440 (pp) 5870,parent_of
5710 (pp) S000004346,gene_association
8860 (pp) 7703,parent_of
6940 (pp) 5406,parent_of
6489 (pp) S000006183,gene_association
5580 (pp) S000000784,gene_association
8378 (pp) 6832,parent_of
9724 (pp) 8133,parent_of
6508 (pp) S000005031,gene_association
5852 (pp) S000000871,gene_association
7983 (pp) S000000151,gene_association
10000 (pp) S000002388,gene_association
5380 (pp) S000003499,gene_association
9194 (pp) 8486,parent_of
9055 (pp) S000004362,gene_association
7844 (pp) S000000901,gene_association
6110 (pp) 5523,parent_of
5620 (pp) S000000205,gene_association
7044 (pp) S000006277,gene_association
8727 (pp) S000003246,gene_association
9785 (pp) 9404,parent_of
5210 (pp) 5209,parent_of
9804 (pp) 9548,parent_of
8955 (pp) S000004646,gene_association
8137 (pp) 5384,parent_of
9137 (pp) S000004103,gene_association
9450 (pp) S000003660,gene_association
7533 (pp) S000002631,gene_association
9615 (pp) S000000168,gene_association
9276 (pp) 8451,parent_of
8662 (pp) S000000069,gene_association
6061 (pp) 6060,parent_of
8390 (pp) 7497,parent_of
8393 (pp) S000002188,gene_association
5191 (pp) S000001113,gene_association
7463 (pp) S000001048,gene_association
7508 (pp) 6413,parent_of
7602 (pp) S000001156,gene_association
7139 (pp) 6241,parent_of
7519 (pp) S000005659,gene_association
8477 (pp) S000001022,gene_association
7759 (pp) S000003148,gene_association
9443 (pp) 9041,parent_of
5208 (pp) S000004717,gene_association
8072 (pp) 6928,parent_of
7981 (pp) 6927,parent_of
9559 (pp) S000003095,gene_association
8437 (pp) 6985,parent_of
6482 (pp) S000005301,gene_association
9836 (pp) 9356,parent_of
8101 (pp) S000005658,gene_association
9645 (pp) 9190,parent_of
7444 (pp) S000005743,gene_association
8908 (pp) S000001130,gene_association
5359 (pp) S000003454,gene_association
9508 (pp) S000002598,gene_association
6022 (pp) 6021,parent_of
7570 (pp) S000005167,gene_association
9033 (pp) 8648,parent_of
6559 (pp) 5873,parent_of
7958 (pp) S000003212,gene_association
8500 (pp) S000006214,gene_association
8139 (pp) 7144,parent_of
6111 (pp) S000000383,gene_association
8719 (pp) S000006152,gene_association
9564 (pp) S000005837,gene_association
8591 (pp) S000002537,gene_association
7565 (pp) 6492,parent_of
6602 (pp) S000000070,gene_association
5199 (pp) 5181,parent_of
8878 (pp) 7012,parent_of
5148 (pp) 5146,parent_of
7214 (pp) S000001473,gene_association
5685 (pp) S000004423,gene_association
8767 (pp) 8303,parent_of
5330 (pp) S000004167,gene_association
5953 (pp) S000004237,gene_association
7992 (pp) 7183,parent_of
9542 (pp) 9110,parent_of
9871 (pp) 9712,parent_of
5093 (pp) 5092,parent_of
8184 (pp) 7312,parent_of
6470 (pp) S000001408,gene_association
6967 (pp) 6667,parent_of
5533 (pp) S000004407,gene_association
6972 (pp) S000003637,gene_association
5999 (pp) S000002675,gene_association
8189 (pp) S000000014,gene_association
9083 (pp) 8246,parent_of
9776 (pp) S000005587,gene_association
9099 (pp) S000000963,gene_association
6315 (pp) S000003188,gene_association
9483 (pp) S000000183,gene_association
7418 (pp) S000004592,gene_association
8929 (pp) 8323,parent_of
8851 (pp) S000003465,gene_association
9024 (pp) 7239,parent_of
9780 (pp) S000002721,gene_association
8551 (pp) S000003119,gene_association
5356 (pp) S000003186,gene_association
9099 (pp) 8187,parent_of
9651 (pp) S000002515,gene_association
6592 (pp) 5678,parent_of
6107 (pp) S000001270,gene_association
6154 (pp) S000005511,gene_association
7397 (pp) S000001114,gene_association
7566 (pp) S000005508,gene_association
6717 (pp) 5527,parent_of
5494 (pp) 5089,parent_of
5567 (pp) S000001399,gene_association
9793 (pp) 9500,parent_of
5462 (pp) 5248,parent_of
6475 (pp) S000000448,gene_association
7497 (pp) 6262,parent_of
5538 (pp) S000005457,gene_association
5563 (pp) S000000881,gene_association
5103 (pp) S000004935,gene_association
9338 (pp) S000004795,gene_association
8081 (pp) 7679,parent_of
6681 (pp) S000003905,gene_association
5115 (pp) S000000218,gene_association
9180 (pp) S000004814,gene_association
5443 (pp) S000003236,gene_association
7322 (pp) 6558,parent_of
8029 (pp) 6778,parent_of
9559 (pp) S000003336,gene_association
9532 (pp) 9177,parent_of
8261 (pp) S000000884,gene_association
9455 (pp) 8722,parent_of
8193 (pp) 7457,parent_of
6568 (pp) S000001937,gene_association
8053 (pp) 6229,parent_of
6187 (pp) 6027,parent_of
6443 (pp) S000004820,gene_association
8161 (pp) 7045,parent_of
8178 (pp) S000006371,gene_association
9505 (pp) S000002855,gene_association
6240 (pp) S000003701,gene_association
9997 (pp) 9974,parent_of
5270 (pp) S000001348,gene_association
8510 (pp) S000005014,gene_association
9267 (pp) 8583,parent_of
5337 (pp) S000004394,gene_association
7483 (pp) S000003658,gene_association
5394 (pp) S000005980,gene_association
9810 (pp) 9497,parent_of
7424 (pp) 6278,parent_of
6754 (pp) 6753,parent_of
9823 (pp) 9444,parent_of
6432 (pp) S000006342,gene_association
9815 (pp) 9516,parent_of
8679 (pp) 6948,parent_of
7838 (pp) S000000682,gene_association
6162 (pp) S000003973,gene_association
6375 (pp) 5417,parent_of
7369 (pp) 6748,parent_of
8120 (pp) S000004125,gene_association
9548 (pp) S000003372,gene_association
9737 (pp) 9276,parent_of
7849 (pp) 7253,parent_of
5928 (pp) S000006017,gene_association
5206 (pp) S000003883,gene_association
6378 (pp) 5557,parent_of
9539 (pp) 9239,parent_of
9123 (pp) 8138,parent_of
8956 (pp) S000000041,gene_association
9131 (pp) 8802,parent_of
8470 (pp) S000006393,gene_association
9610 (pp) 8876,parent_of
6216 (pp) S000000454,gene_association
8209 (pp) 6836,parent_of
9898 (pp) 9739,parent_of
7982 (pp) 6903,parent_of
8504 (pp) 7673,parent_of
8626 (pp) S000002535,gene_association
5589 (pp) S000003802,gene_association
5652 (pp) S000001272,gene_association
8232 (pp) 7264,parent_of
7283 (pp) S000003576,gene_association
7739 (pp) 7374,parent_of
7252 (pp) 6873,parent_of
6605 (pp) 5872,parent_of
8650 (pp) S000004373,gene_association
6924 (pp) 5973,parent_of
9299 (pp) 8403,parent_of
8563 (pp) S000004064,gene_association
6011 (pp) S000006304,gene_association
6558 (pp) 6194,parent_of
9397 (pp) 8469,parent_of
9793 (pp) 9503,parent_of
9489 (pp) 9035,parent_of
7574 (pp) S000001768,gene_association
9414 (pp) 8587,parent_of
5514 (pp) 5513,parent_of
7004 (pp) S000004859,gene_association
7609 (pp) 6498,parent_of
6949 (pp) S000003590,gene_association
9474 (pp) 9195,parent_of
6757 (pp) S000005862,gene_association
7685 (pp) S000003307,gene_association
5531 (pp) S000005544,gene_association
9492 (pp) 8426,parent_of
8215 (pp) S000000119,gene_association
6128 (pp) S000005103,gene_association
6747 (pp) 6028,parent_of
7148 (pp) 5775,parent_of
9176 (pp) 8746,parent_of
6536 (pp) S000005490,gene_association
6773 (pp) 6285,parent_of
5483 (pp) 5370,parent_of
8589 (pp) S000005084,gene_association
5293 (pp) S000004641,gene_association
9179 (pp) 9025,parent_of
9553 (pp) 8487,parent_of
5449 (pp) S000001838,gene_association
5300 (pp) S000001032,gene_association
9858 (pp) 9753,parent_of
5998 (pp) S000001391,gene_association
8737 (pp) S000005288,gene_association
7920 (pp) S000005574,gene_association
8865 (pp) 8754,parent_of
6486 (pp) S000001179,gene_association
6130 (pp) 6101,parent_of
6875 (pp) 6076,parent_of
9934 (pp) 9846,parent_of
5706 (pp) 5469,parent_of
5908 (pp) S000001698,gene_association
6547 (pp) 6214,parent_of
5145 (pp) S000003578,gene_association
5531 (pp) S000005073,gene_association
7042 (pp) S000000630,gene_association
7822 (pp) 7087,parent_of
9976 (pp) 9954,parent_of
8165 (pp) 7770,parent_of
6453 (pp) S000000125,gene_association
7682 (pp) 7049,parent_of
5737 (pp) S000001603,gene_association
5606 (pp) S000001500,gene_association
6338 (pp) S000001193,gene_association
7034 (pp) S000002341,gene_association
7279 (pp) S000003253,gene_association
6441 (pp) S000005986,gene_association
7260 (pp) S000002301,gene_association
5061 (pp) 5060,parent_of
8236 (pp) S000002877,gene_association
9282 (pp) S000001374,gene_association
5413 (pp) 5153,parent_of
5164 (pp) 5148,parent_of
5567 (pp) S000001088,gene_association
9683 (pp) 9137,parent_of
7910 (pp) S000001576,gene_association
8203 (pp) S000004421,gene_association
5475 (pp) S000005323,gene_association
8222 (pp) 6546,parent_of
9501 (pp) 9237,parent_of
7924 (pp) 7112,parent_of
9377 (pp) 8288,parent_of
8958 (pp) S000000402,gene_association
7717 (pp) 6933,parent_of
6442 (pp) S000000456,gene_association
6218 (pp) 5292,parent_of
8530 (pp) S000004200,gene_association
7576 (pp) 7000,parent_of
5724 (pp) S000000645,gene_association
9728 (pp) 9010,parent_of
7142 (pp) 5519,parent_of
8692 (pp) 8205,parent_of
6721 (pp) S000001637,gene_association
9780 (pp) S000003257,gene_association
5176 (pp) 5175,parent_of
9086 (pp) S000002242,gene_association
7776 (pp) 7302,parent_of
9623 (pp) 9272,parent_of
7318 (pp) S000002302,gene_association
6201 (pp) S000003753,gene_association
7297 (pp) S000000045,gene_association
9029 (pp) 8569,parent_of
7487 (pp) S000001103,gene_association
8795 (pp) 7969,parent_of
9473 (pp) 8659,parent_of
6403 (pp) S000005496,gene_association
9420 (pp) 9147,parent_of
6438 (pp) S000001081,gene_association
8267 (pp) 7580,parent_of
5664 (pp) S000004872,gene_association
7228 (pp) 6089,parent_of
6205 (pp) S000002272,gene_association
10025 (pp) 9983,parent_of
9310 (pp) 8794,parent_of
5227 (pp) S000004297,gene_association
8427 (pp) S000000023,gene_association
5753 (pp) S000005060,gene_association
5874 (pp) S000001624,gene_association
9492 (pp) 8298,parent_of
8478 (pp) 8281,parent_of
6726 (pp) 5375,parent_of
9095 (pp) 7572,parent_of
8650 (pp) S000000311,gene_association
5441 (pp) S000001031,gene_association
9814 (pp) 9544,parent_of
7940 (pp) 7121,parent_of
8915 (pp) 8026,parent_of
8570 (pp) S000003561,gene_association
6102 (pp) S000004609,gene_association
5536 (pp) S000005295,gene_association
8193 (pp) 7365,parent_of
8374 (pp) 7617,parent_of
9982 (pp) 9967,parent_of
8785 (pp) S000004075,gene_association
9962 (pp) 9629,parent_of
5950 (pp) S000000703,gene_association
7249 (pp) S000001117,gene_association
9652 (pp) 8751,parent_of
7815 (pp) 7320,parent_of
9412 (pp) 9006,parent_of
7080 (pp) 7040,parent_of
7474 (pp) 7004,parent_of
8037 (pp) S000004747,gene_association
9783 (pp) 9585,parent_of
5712 (pp) S000003775,gene_association
9407 (pp) 8129,parent_of
7325 (pp) S000001203,gene_association
5555 (pp) S000003591,gene_association
5690 (pp) S000005221,gene_association
7628 (pp) 6181,parent_of
6154 (pp) S000003969,gene_association
7562 (pp) 6802,parent_of
6738 (pp) 6523,parent_of
8870 (pp) S000005649,gene_association
8661 (pp) S000002574,gene_association
7017 (pp) 7016,parent_of
7063 (pp) S000003800,gene_association
8041 (pp) S000001891,gene_association
5195 (pp) S000000046,gene_association
6663 (pp) S000001212,gene_association
8445 (pp) 7221,parent_of
5287 (pp) S000005872,gene_association
7646 (pp) 6965,parent_of
6969 (pp) 6423,parent_of
5179 (pp) 5102,parent_of
6916 (pp) 6168,parent_of
5626 (pp) S000006288,gene_association
7451 (pp) 6713,parent_of
9675 (pp) 9160,parent_of
7745 (pp) 6389,parent_of
9948 (pp) 9842,parent_of
9596 (pp) 9414,parent_of
9048 (pp) S000001411,gene_association
9508 (pp) S000003118,gene_association
7994 (pp) 5819,parent_of
8973 (pp) 7751,parent_of
9449 (pp) 7565,parent_of
9308 (pp) 8858,parent_of
6806 (pp) 6469,parent_of
6285 (pp) 5312,parent_of
5659 (pp) S000006055,gene_association
7894 (pp) S000000117,gene_association
7645 (pp) 5898,parent_of
5269 (pp) S000004276,gene_association
8638 (pp) S000004840,gene_association
7580 (pp) 6470,parent_of
9750 (pp) 8999,parent_of
5481 (pp) S000005636,gene_association
6586 (pp) S000002747,gene_association
9752 (pp) 9326,parent_of
6273 (pp) S000000270,gene_association
9974 (pp) 9894,parent_of
8246 (pp) S000001894,gene_association
5678 (pp) S000003417,gene_association
7344 (pp) S000006087,gene_association
6510 (pp) 6493,parent_of
5868 (pp) S000004234,gene_association
9352 (pp) 9199,parent_of
5798 (pp) 5797,parent_of
9320 (pp) 8334,parent_of
6527 (pp) 5534,parent_of
5378 (pp) S000006396,gene_association
8466 (pp) S000001622,gene_association
7286 (pp) S000004105,gene_association
7873 (pp) 7014,parent_of
7290 (pp) S000000369,gene_association
6709 (pp) 6239,parent_of
5138 (pp) S000004633,gene_association
7922 (pp) S000000641,gene_association
9115 (pp) S000004187,gene_association
7541 (pp) S000001563,gene_association
8752 (pp) 8459,parent_of
9886 (pp) 9420,parent_of
7443 (pp) 6616,parent_of
5505 (pp) S000005998,gene_association
9143 (pp) 8006,parent_of
8829 (pp) 7914,parent_of
7452 (pp) 6065,parent_of
9274 (pp) 7903,parent_of
8998 (pp) S000000680,gene_association
8867 (pp) S000004218,gene_association
6125 (pp) S000000327,gene_association
7713 (pp) 7355,parent_of
8379 (pp) S000005294,gene_association
5806 (pp) S000006146,gene_association
6724 (pp) 6697,parent_of
6357 (pp) 5499,parent_of
7914 (pp) 7596,parent_of
6229 (pp) S000003595,gene_association
5784 (pp) 5261,parent_of
8851 (pp) S000000297,gene_association
8683 (pp) 8242,parent_of
9057 (pp) 8130,parent_of
9672 (pp) 9382,parent_of
8150 (pp) S000000804,gene_association
5239 (pp) S000005479,gene_association
9367 (pp) 8869,parent_of
5929 (pp) S000007270,gene_association
6349 (pp) S000001774,gene_association
8414 (pp) S000003192,gene_association
6841 (pp) S000001538,gene_association
7807 (pp) 6585,parent_of
6104 (pp) 5660,parent_of
9430 (pp) S000003065,gene_association
5154 (pp) 5150,parent_of
6550 (pp) 6157,parent_of
5328 (pp) S000005010,gene_association
5202 (pp) S000002162,gene_association
9777 (pp) 9466,parent_of
7836 (pp) 6446,parent_of
5300 (pp) S000005910,gene_association
8967 (pp) 7487,parent_of
7115 (pp) S000001135,gene_association
5346 (pp) S000001064,gene_association
5343 (pp) S000000246,gene_association
6193 (pp) 5793,parent_of
8768 (pp) 8118,parent_of
9054 (pp) S000002743,gene_association
6136 (pp) 6078,parent_of
8601 (pp) S000002297,gene_association
9038 (pp) S000001195,gene_association
6237 (pp) S000005171,gene_association
8849 (pp) S000000322,gene_association
7657 (pp) 6547,parent_of
8425 (pp) 8106,parent_of
5467 (pp) 5316,parent_of
9932 (pp) 9802,parent_of
8976 (pp) 8282,parent_of
9616 (pp) 9126,parent_of
7326 (pp) 5932,parent_of
6131 (pp) S000003798,gene_association
9174 (pp) 7587,parent_of
8331 (pp) S000003364,gene_association
5541 (pp) S000005771,gene_association
9149 (pp) S000000174,gene_association
6667 (pp) S000004615,gene_association
6764 (pp) 6763,parent_of
6304 (pp) S000004714,gene_association
5781 (pp) S000001647,gene_association
5638 (pp) S000001912,gene_association
7779 (pp) 6806,parent_of
5166 (pp) 5165,parent_of
7511 (pp) S000002244,gene_association
6693 (pp) S000000902,gene_association
7691 (pp) 7056,parent_of
9929 (pp) 9918,parent_of
6386 (pp) S000005460,gene_association
6721 (pp) 6308,parent_of
9028 (pp) 8024,parent_of
9876 (pp) 9567,parent_of
8905 (pp) 8804,parent_of
8573 (pp) S000007283,gene_association
7070 (pp) S000004238,gene_association
6788 (pp) 6003,parent_of
9606 (pp) 9445,parent_of
7853 (pp) S000006061,gene_association
6810 (pp) S000003946,gene_association
7193 (pp) S000005436,gene_association
9818 (pp) 9632,parent_of
7697 (pp) 5714,parent_of
7681 (pp) S000005734,gene_association
7244 (pp) S000000406,gene_association
6920 (pp) S000002423,gene_association
8890 (pp) 8415,parent_of
8760 (pp) 8392,parent_of
6493 (pp) S000001841,gene_association
6941 (pp) S000005423,gene_association
7468 (pp) S000000412,gene_association
5791 (pp) S000001165,gene_association
7095 (pp) 6840,parent_of
5515 (pp) S000002539,gene_association
8852 (pp) S000005964,gene_association
6155 (pp) S000005078,gene_association
9204 (pp) S000001862,gene_association
9356 (pp) S000004559,gene_association
8954 (pp) S000002510,gene_association
5219 (pp) S000004686,gene_association
6749 (pp) 5592,parent_of
6998 (pp) 6584,parent_of
7927 (pp) S000006216,gene_association
6443 (pp) S000004229,gene_association
6884 (pp) S000001055,gene_association
5290 (pp) 5289,parent_of
7426 (pp) 6682,parent_of
9978 (pp) 9824,parent_of
8078 (pp) S000005885,gene_association
5597 (pp) 5596,parent_of
5126 (pp) S000002345,gene_association
6827 (pp) S000002136,gene_association
6335 (pp) S000002827,gene_association
8309 (pp) S000004532,gene_association
9718 (pp) 9159,parent_of
7671 (pp) S000003727,gene_association
5981 (pp) S000004637,gene_association
10025 (pp) 9931,parent_of
6135 (pp) S000003363,gene_association
5695 (pp) S000000244,gene_association
8412 (pp) S000003844,gene_association
8735 (pp) 8180,parent_of
9869 (pp) 9521,parent_of
5231 (pp) S000002912,gene_association
9416 (pp) 8534,parent_of
6927 (pp) 6056,parent_of
8296 (pp) S000001662,gene_association
5671 (pp) S000001558,gene_association
7491 (pp) S000003041,gene_association
6709 (pp) S000004744,gene_association
7554 (pp) S000000377,gene_association
9583 (pp) 8774,parent_of
8559 (pp) S000004746,gene_association
8980 (pp) 6735,parent_of
10007 (pp) 9647,parent_of
8563 (pp) S000000928,gene_association
9132 (pp) S000003506,gene_association
6438 (pp) 5745,parent_of
7806 (pp) 7225,parent_of
7182 (pp) 6656,parent_of
5564 (pp) S000002949,gene_association
5730 (pp) S000004250,gene_association
5317 (pp) S000005576,gene_association
6812 (pp) 5935,parent_of
7460 (pp) S000005769,gene_association
5755 (pp) S000003117,gene_association
6155 (pp) S000005518,gene_association
6300 (pp) S000004403,gene_association
6622 (pp) 6621,parent_of
8983 (pp) S000006064,gene_association
8883 (pp) S000002557,gene_association
8834 (pp) 8833,parent_of
7103 (pp) 5916,parent_of
8321 (pp) S000002793,gene_association
5363 (pp) S000006213,gene_association
5648 (pp) S000000101,gene_association
6958 (pp) 6688,parent_of
6149 (pp) S000005763,gene_association
9631 (pp) 9318,parent_of
9901 (pp) 9702,parent_of
9170 (pp) S000004473,gene_association
9528 (pp) 8963,parent_of
6834 (pp) 6232,parent_of
9486 (pp) S000001765,gene_association
9179 (pp) 8814,parent_of
9576 (pp) 8230,parent_of
5095 (pp) S000002410,gene_association
9965 (pp) 9963,parent_of
7786 (pp) S000001325,gene_association
7358 (pp) S000005586,gene_association
8291 (pp) 7141,parent_of
6490 (pp) S000003426,gene_association
7661 (pp) S000002622,gene_association
7274 (pp) S000002473,gene_association
7792 (pp) S000004328,gene_association
8234 (pp) S000001543,gene_association
5524 (pp) S000028512,gene_association
9048 (pp) S000002186,gene_association
8345 (pp) S000005258,gene_association
9915 (pp) 9755,parent_of
6909 (pp) 6071,parent_of
7850 (pp) S000000956,gene_association
7376 (pp) S000000025,gene_association
9961 (pp) 9794,parent_of
5357 (pp) S000003897,gene_association
7322 (pp) 7230,parent_of
6635 (pp) 6634,parent_of
9612 (pp) S000002213,gene_association
8726 (pp) S000002822,gene_association
9462 (pp) 8140,parent_of
6081 (pp) S000003089,gene_association
7434 (pp) S000003895,gene_association
6235 (pp) 6234,parent_of
9079 (pp) S000000143,gene_association
8571 (pp) S000004730,gene_association
6336 (pp) S000002799,gene_association
7394 (pp) 6669,parent_of
9272 (pp) 8764,parent_of
8153 (pp) S000004025,gene_association
8620 (pp) S000001314,gene_association
6152 (pp) S000000420,gene_association
5304 (pp) S000002846,gene_association
8089 (pp) S000003198,gene_association
9094 (pp) S000002200,gene_association
8947 (pp) S000005732,gene_association
9410 (pp) 9123,parent_of
7090 (pp) 6324,parent_of
6829 (pp) 5871,parent_of
7761 (pp) S000003402,gene_association
9426 (pp) 7483,parent_of
5897 (pp) S000001057,gene_association
9969 (pp) 9320,parent_of
7852 (pp) S000000978,gene_association
5122 (pp) 5108,parent_of
9604 (pp) 9193,parent_of
7515 (pp) S000000490,gene_association
6220 (pp) 5968,parent_of
6338 (pp) S000002887,gene_association
9696 (pp) 9415,parent_of
7025 (pp) S000001151,gene_association
8444 (pp) S000002231,gene_association
7188 (pp) S000002466,gene_association
6398 (pp) S000000309,gene_association
9589 (pp) 8606,parent_of
6472 (pp) S000000861,gene_association
6379 (pp) 5224,parent_of
9971 (pp) 9807,parent_of
7302 (pp) S000002163,gene_association
8001 (pp) S000004248,gene_association
6653 (pp) S000005936,gene_association
9261 (pp) 8854,parent_of
9338 (pp) S000005332,gene_association
6417 (pp) S000002761,gene_association
9468 (pp) 9227,parent_of
6016 (pp) S000000932,gene_association
9602 (pp) 9096,parent_of
6950 (pp) S000001619,gene_association
7882 (pp) 6700,parent_of
5572 (pp) S000000376,gene_association
7516 (pp) S000004846,gene_association
6526 (pp) 5409,parent_of
7447 (pp) 5850,parent_of
5245 (pp) S000003868,gene_association
7327 (pp) S000006355,gene_association
9634 (pp) 9058,parent_of
6384 (pp) 5746,parent_of
9097 (pp) 8690,parent_of
5536 (pp) 5535,parent_of
9567 (pp) 8877,parent_of
9102 (pp) 8083,parent_of
9554 (pp) 9358,parent_of
6251 (pp) S000001075,gene_association
7372 (pp) 6632,parent_of
5838 (pp) S000005285,gene_association
9790 (pp) 9633,parent_of
5396 (pp) 5187,parent_of
7588 (pp) 6972,parent_of
10016 (pp) 9637,parent_of
9215 (pp) 8776,parent_of
8895 (pp) 8126,parent_of
8007 (pp) 7520,parent_of
8798 (pp) S000005233,gene_association
6903 (pp) S000002229,gene_association
9403 (pp) S000006158,gene_association
6586 (pp) 5618,parent_of
9366 (pp) S000001562,gene_association
8503 (pp) S000001925,gene_association
6794 (pp) S000002645,gene_association
9650 (pp) S000003589,gene_association
5430 (pp) S000001878,gene_association
9676 (pp) S000000950,gene_association
8575 (pp) S000003344,gene_association
6735 (pp) 5825,parent_of
5599 (pp) S000000840,gene_association
9153 (pp) 7080,parent_of
9060 (pp) S000005252,gene_association
8929 (pp) 8016,parent_of
8643 (pp) 8088,parent_of
6475 (pp) 5282,parent_of
5490 (pp) 5412,parent_of
6672 (pp) 5718,parent_of
8743 (pp) 7695,parent_of
5607 (pp) S000005655,gene_association
7024 (pp) S000003513,gene_association
7178 (pp) S000006374,gene_association
6556 (pp) S000005909,gene_association
5509 (pp) S000000058,gene_association
8199 (pp) S000001596,gene_association
6546 (pp) 5739,parent_of
10032 (pp) 9916,parent_of
8510 (pp) S000004664,gene_association
6600 (pp) S000003636,gene_association
6949 (pp) S000003530,gene_association
6421 (pp) 5328,parent_of
8959 (pp) S000001709,gene_association
5383 (pp) S000002440,gene_association
6525 (pp) S000006387,gene_association
8395 (pp) 7426,parent_of
6075 (pp) 5250,parent_of
6609 (pp) 5505,parent_of
5334 (pp) S000003047,gene_association
7048 (pp) S000006363,gene_association
7587 (pp) S000003055,gene_association
6671 (pp) 6670,parent_of
9072 (pp) S000003046,gene_association
7210 (pp) 7209,parent_of
8062 (pp) 6525,parent_of
9195 (pp) 6388,parent_of
6162 (pp) S000002536,gene_association
7117 (pp) S000001448,gene_association
9723 (pp) 9621,parent_of
7818 (pp) S000003664,gene_association
9764 (pp) 9624,parent_of
9813 (pp) 9570,parent_of
8170 (pp) 7391,parent_of
5967 (pp) S000000080,gene_association
7529 (pp) 7509,parent_of
8547 (pp) S000005187,gene_association
8230 (pp) 7573,parent_of
5441 (pp) 5243,parent_of
5118 (pp) S000004796,gene_association
5410 (pp) S000002346,gene_association
5923 (pp) S000001010,gene_association
6729 (pp) 5533,parent_of
5420 (pp) 5258,parent_of
6868 (pp) 6855,parent_of
5837 (pp) S000005006,gene_association
9911 (pp) 8557,parent_of
5438 (pp) S000002286,gene_association
5680 (pp) S000003772,gene_association
7933 (pp) 6499,parent_of
6974 (pp) 6459,parent_of
6959 (pp) 6366,parent_of
6392 (pp) 5218,parent_of
8331 (pp) S000004183,gene_association
7014 (pp) S000001526,gene_association
7370 (pp) S000005433,gene_association
9209 (pp) 7232,parent_of
5291 (pp) S000007611,gene_association
9534 (pp) 9372,parent_of
5167 (pp) 5142,parent_of
6016 (pp) 5327,parent_of
7475 (pp) S000002731,gene_association
8186 (pp) 7451,parent_of
8210 (pp) S000001313,gene_association
7412 (pp) S000002621,gene_association
8104 (pp) S000004895,gene_association
8417 (pp) S000005761,gene_association
8924 (pp) S000004349,gene_association
6471 (pp) S000005625,gene_association
7273 (pp) S000004465,gene_association
9980 (pp) 9866,parent_of
7917 (pp) S000006234,gene_association
8747 (pp) S000000662,gene_association
6882 (pp) S000006105,gene_association
7204 (pp) S000006388,gene_association
9434 (pp) 8704,parent_of
9111 (pp) S000004642,gene_association
9044 (pp) 8331,parent_of
6688 (pp) 5726,parent_of
6446 (pp) 5948,parent_of
7557 (pp) S000004427,gene_association
7297 (pp) S000001215,gene_association
9524 (pp) S000006348,gene_association
5847 (pp) S000006398,gene_association
8259 (pp) 7205,parent_of
6793 (pp) S000001714,gene_association
5223 (pp) S000000232,gene_association
9022 (pp) S000004038,gene_association
